cuda,8,10000000, 1.12629
cuda,16,10000000, 0.892034
cuda,32,10000000, 0.715928
cuda,64,10000000, 0.582679
cuda,128,10000000, 0.569473
cuda,256,10000000, 0.583129
cuda,512,10000000, 0.569395
cuda,1024,10000000, 0.527215
cuda,2048,10000000, 0.349821
